3.020596052,0.00725602
3.844490846,0.015441487
6.645733148,0.017025771
8.952638573,0.016761724
11.259544,0.016497676
13.56644942,0.015969582
15.87335485,0.018874102
17.35636548,0.022306717
19.33371298,0.028115758
22.29973424,0.028115758
24.60663967,0.028115758
26.74876614,0.028115758
28.8908926,0.028115758
30.86824011,0.03286861
32.5160297,0.037885509
34.16381929,0.044486692
35.97638783,0.044486692
38.28329326,0.043166455
39.43674597,0.045542881
41.24931452,0.045014787
42.40276723,0.044750739
43.39144099,0.044486692
45.20400953,0.044222645
46.19268329,0.04765526
47.01657808,0.049503591
47.346136,0.053728348
48.49958871,0.059537389
49.81782038,0.06244191
51.46560997,0.061913815
52.45428373,0.061913815
54.26685227,0.060593578
56.40897874,0.06244191
58.55110521,0.062970004
59.86933688,0.061913815
61.30352411,0.067577385
62.82925521,0.073078371
65.21321006,0.077509721
66.54822477,0.075370449
68.26467226,0.074606423
70.17183614,0.074606423
71.60220904,0.075828864
73.98616389,0.075523254
75.3211786,0.080718629
76.46547693,0.088358887
77.70513345,0.096457561
78.467999,0.102875377
79.32622274,0.113418934
79.9937301,0.117391868
81.99625217,0.119378335
79.04014816,0.108681974
79.32622274,0.10562587
79.42158094,0.103180988
79.51693913,0.097985612
80.18444649,0.096304756
80.75659565,0.098902443
80.18444649,0.100430495
81.04267023,0.101652936
80.47052107,0.103028183
81.23338662,0.103792208
79.70765552,0.106848312
80.66123746,0.107153922
79.80301371,0.108834779
80.85195384,0.109140389
79.80301371,0.11036283
80.85195384,0.111126856
80.37516287,0.113113323
81.71017759,0.114335765
81.90089398,0.108987584
82.28232675,0.107306727
83.42662508,0.109445999
82.85447591,0.112349297
83.33126688,0.114030154
84.28484882,0.112502103
84.6662816,0.114182959
85.71522173,0.114335765
87.52702741,0.113724544
87.14559464,0.112043687
85.52450534,0.111432466
84.6662816,0.117239063
86.85952005,0.122434438
90.48313142,0.12457371
94.86960833,0.124726515
90.57848961,0.118919919
89.62490767,0.119378335
86.00129631,0.118767114
87.52702741,0.118155894
88.28989296,0.117391868
98.68393609,0.121670412
99.73287622,0.122434438
101.8307565,0.120906386
103.7379204,0.121364802
106.1218752,0.118919919
107.1708153,0.12931067
104.6915023,0.116322232
103.1657712,0.117239063
100.4003836,0.118614309
100.9725327,0.115405401
99.73287622,0.114030154
98.87465248,0.115405401
97.53963776,0.114335765
96.77677221,0.115863816
95.53711569,0.117239063
94.96496653,0.11922553
90.57848961,0.114182959
91.53207155,0.115711011
93.34387723,0.116169426
94.48817556,0.114641375
93.15316085,0.112807713
92.2949371,0.110821246
88.57596754,0.107001117
87.24095283,0.107765143
88.19453477,0.109293194
88.48060935,0.110668441
89.2434749,0.111890882
89.14811671,0.109904415
90.00634045,0.108834779
91.34135516,0.109598805
93.8206682,0.10975161
93.53459362,0.108070753
92.67636988,0.106695507
91.81814613,0.106084286
90.95992239,0.104403429
93.8206682,0.105931481
94.29745917,0.104403429
93.24851904,0.103486598
92.77172807,0.101652936
90.95992239,0.093859873
92.19957891,0.09584634
93.43923543,0.097068781
93.8206682,0.100124885
92.19957891,0.099513664
91.05528058,0.098749638
90.00634045,0.098444028
89.52954948,0.101652936
88.76668393,0.10027769
87.24095283,0.097832807
88.38525116,0.097068781
88.38525116,0.103639403
87.24095283,0.103639403
87.05023644,0.101500131
85.71522173,0.104403429
84.28484882,0.107153922
85.23843076,0.10088891
84.47556521,0.104097819
83.61734146,0.104097819
82.85447591,0.102416962
83.1405505,0.1005833
84.18949063,0.098749638
82.18696856,0.099055248
82.56840133,0.096610366
81.13802843,0.094165483
82.85447591,0.093401458
85.23843076,0.091567796
85.71522173,0.094471094
87.14559464,0.092943042
97.73035415,0.093859873
99.06536886,0.095082314
102.0214729,0.091873406
103.6425622,0.094012678
101.0678909,0.095387925
100.4003836,0.097985612
101.4493237,0.097068781
102.8796966,0.097068781
104.5961441,0.098749638
103.9286367,0.101041716
104.6915023,0.103333793
103.4518458,0.102875377
103.3564876,0.104250624
102.2121893,0.102722572
100.7818164,0.102111352
101.5446819,0.100736105
95.15568292,0.098444028
96.9674886,0.099360859
95.63247389,0.101041716
96.9674886,0.102111352
98.4932197,0.101805741
98.01642873,0.104097819
99.44680164,0.104709039
96.49069763,0.10562587
95.53711569,0.106848312
95.25104111,0.108681974
96.58605582,0.108681974
95.82319027,0.11036283
96.29998124,0.112196492
97.44427957,0.111126856
98.68393609,0.112043687
100.3050254,0.108223558
101.3539655,0.107306727
100.8771745,0.10532026
100.7818164,0.111890882
101.8307565,0.112349297
101.8307565,0.11036283
103.2611294,0.114030154
103.547204,0.111890882
104.1193531,0.11036283
105.2636515,0.109140389
103.2611294,0.107306727
104.9775769,0.106542701
104.1193531,0.108376363
107.7429645,0.13878459
108.5058301,0.147188874
109.8408448,0.150703393
110.4129939,0.14856412
111.2712177,0.149022536
112.415516,0.147800095
113.6551725,0.147494484
114.5133963,0.145508017
115.4669782,0.149480951
117.4695003,0.148716926
118.6137986,0.146424848
119.6627387,0.149175341
120.6163207,0.149175341
121.6652608,0.147800095
123.2863501,0.147494484
124.4306484,0.146730459
126.2424541,0.148105705
127.5774688,0.1479529
129.4846327,0.14856412
131.0103638,0.14764729
131.8685875,0.149175341
133.1082441,0.149175341
133.9664678,0.146272043
134.8246915,0.14856412
135.4921989,0.156357184
136.7318554,0.162775
136.1597063,0.166442324
136.8272136,0.172401726
137.3993628,0.179125153
136.9225718,0.182639671
137.9715119,0.188751878
139.1158103,0.196544941
140.0693922,0.197614577
141.0229741,0.198072992
142.0719143,0.196086525
143.406929,0.196392136
144.6465855,0.196850551
145.7908838,0.195016889
146.2676748,0.198684213
147.6026895,0.198378603
148.3655551,0.19562811
149.319137,0.197461772
150.3680771,0.196850551
151.4170173,0.199295434
152.8473902,0.197003356
153.6102557,0.196850551
155.231345,0.199295434
155.9942106,0.197767382
156.6617179,0.195016889
157.9013744,0.194405669
158.4735236,0.196850551
158.9503146,0.198378603
160.2853293,0.193336032
161.5249858,0.195780915
162.097135,0.197308967
163.3367915,0.197614577
162.4785678,0.199753849
164.9578808,0.20005946
165.4346718,0.206324471
166.1021791,0.212283872
166.7696865,0.222521818
167.6279102,0.232606959
168.009343,0.238107944
168.2954176,0.242844904
168.5814922,0.244220151
168.9629249,0.263167991
168.8675667,0.253235655
170.5840142,0.257361395
172.6818945,0.258278226
173.5401182,0.263167991
178.1173115,0.265460068
186.3181162,0.265612873
189.5602948,0.265765679
192.611757,0.266376899
175.3519239,0.259195057
176.877655,0.259806277
177.2590878,0.261181524
178.1173115,0.259806277
179.2616099,0.258431031
179.9291172,0.260264693
170.1072233,0.251249188
170.965447,0.249568332
171.1561634,0.247276254
172.6818945,0.24804028
172.9679691,0.245136982
175.4472821,0.23887197
176.6869386,0.241469658
175.5426403,0.243761735
178.7848189,0.241622463
179.6430426,0.240094412
180.5012664,0.242080879
182.9805794,0.242233684
183.3620122,0.248193085
186.4134744,0.246359423
187.4624145,0.246817839
194.1374881,0.242233684
195.2817864,0.24299771
190.7045931,0.244831372
190.7999513,0.246817839
190.0370858,0.247887475
188.8927874,0.248804306
190.0370858,0.250637968
191.3721005,0.251554799
192.134966,0.249109916
191.8488914,0.246970644
192.5163988,0.245748203
193.7560553,0.246359423
194.8049955,0.247429059
194.1374881,0.250332357
194.2328463,0.252318824
194.9957118,0.253388461
196.2353684,0.255680538
174.398342,0.24773467
175.0658493,0.248651501
176.2101477,0.249415526
176.9730132,0.252166019
178.3080279,0.255374928
172.0143871,0.254458097
172.9679691,0.255374928
174.3029838,0.255527733
173.0633273,0.253235655
174.2076256,0.253388461
176.1147895,0.253388461
174.4937002,0.251096383
178.3080279,0.249109916
179.5476844,0.251554799
179.5476844,0.248804306
180.9780574,0.25277724
180.31055,0.250485162
182.8852212,0.250637968
182.8852212,0.252318824
183.8388032,0.254152486
184.5063105,0.256138953
183.0759376,0.258278226
182.1223557,0.260264693
183.8388032,0.260417498
184.5063105,0.261792744
186.222758,0.260875913
186.0320416,0.263779211
187.3670563,0.262709575
187.7484891,0.261487134
189.8463694,0.260723108
190.7045931,0.262709575
185.0784597,0.254305292
185.0784597,0.251707604
186.6041908,0.250637968
187.3670563,0.252166019
186.222758,0.252930045
186.222758,0.255680538
187.3670563,0.254763707
187.9392055,0.2575142
188.2252801,0.255374928
189.3695784,0.255680538
190.3231603,0.254458097
191.0860259,0.255986148
192.134966,0.257055784
193.1839062,0.255833343
194.4235627,0.257361395
191.8488914,0.259806277
192.8024734,0.260264693
194.0421299,0.260264693
195.4725028,0.259347862
195.9492938,0.261334329
196.044652,0.265765679
196.6168011,0.275392404
197.3796667,0.285324739
198.047174,0.295562685
198.4286068,0.303814163
199.3821888,0.311912837
199.6682633,0.309009539
200.9079199,0.311301616
200.4311289,0.306870267
201.7661436,0.307939903
203.0058001,0.310843201
203.9593821,0.312065642
204.6268894,0.309162344
205.5804714,0.309773565
206.4386951,0.312065642
207.5829934,0.309009539
209.1087245,0.309315149
210.0623065,0.310690396
210.825172,0.312829668
212.3509031,0.312218447
212.7323359,0.309773565
213.6859178,0.306870267
215.0209325,0.307939903
215.6884399,0.311912837
217.214171,0.309467954
218.0723947,0.311607227
219.1213349,0.30992637
221.4099315,0.310996006
220.0749168,0.307023072
221.1238569,0.307787098
222.649588,0.308551123
224.2706773,0.308703929
223.4124536,0.306411851
225.4149757,0.31435772
225.6056921,0.324290055
226.082483,0.330555067
226.8453486,0.33834813
227.1314232,0.345071557
226.7499904,0.34843327
227.4174977,0.349350101
227.6082141,0.351794984
226.9407068,0.358518411
227.8942887,0.359435242
228.5617961,0.362491345
231.1364673,0.368145136
228.4664379,0.369214772
229.4200198,0.373187706
228.9432288,0.375326979
229.992169,0.374715758
